"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202207240600","광진구","0.005","0.034","0.4","0.002","16","9"
"202207240600","금천구","0.005","0.046","0.3","0.002","17","13"
"202207240600","강북구","0.004","0.03","0.3","0.002","17","5"
"202207240600","동작구","0.007","0.032","0.3","0.002","22","12"
"202207240600","성동구","0.006","0.035","0.3","0.003","18","7"
"202207240600","용산구","0.007","0.035","0.3","0.003","16","9"
"202207240600","강남구","0.01","0.032","0.3","0.003","16","11"
"202207240600","성북구","0.006","0.035","0.4","0.002","7","2"
"202207240600","구로구","0.006","0.032","0.4","0.002","7","1"
"202207240600","양천구","0.007","0.031","0.4","0.002","16","13"
"202207240500","중구","0.006","0.039","0.3","0.003","8","7"
"202207240500","금천구","0.003","0.039","0.2","0.002","18","15"
"202207240500","마포구","0.006","0.039","0.3","0.002","7","7"
"202207240500","도봉구","0.004","0.032","0.2","0.001","7","2"
"202207240500","영등포구","0.006","0.035","0.3","0.003","14","8"
"202207240500","성동구","0.005","0.038","0.3","0.003","15","5"
"202207240500","구로구","0.006","0.034","0.4","0.002","5","1"
"202207240500","관악구","0.006","0.03","0.4","0.002","18","9"
"202207240500","강서구","0.006","0.039","0.4","0.002","12","7"
"202207240500","양천구","0.006","0.033","0.4","0.002","13","8"
"202207240500","광진구","0.004","0.037","0.4","0.002","14","10"
"202207240500","동대문구","0.006","0.038","0.3","0.002","10","9"
"202207240500","중랑구","0.004","0.043","0.3","0.002","13","6"
"202207240500","송파구","","","","","",""
"202207240500","용산구","0.008","0.036","0.3","0.003","11","8"
"202207240500","동작구","0.006","0.036","0.3","0.002","17","9"
"202207240500","강남구","0.006","0.037","0.3","0.003","12","8"
"202207240500","은평구","0.003","0.037","0.3","0.002","","15"
"202207240500","서대문구","0.002","0.037","0.4","0.002","8","3"
"202207240500","노원구","0.004","0.038","0.3","0.002","8","4"
"202207240500","강동구","0.004","0.032","0.3","0.003","11","8"
"202207240500","종로구","0.005","0.039","0.3","0.003","7","8"
"202207240500","성북구","0.005","0.038","0.4","0.002","8","5"
"202207240500","서초구","0.006","0.033","0.4","0.002","6","2"
"202207240500","강북구","0.004","0.033","0.3","0.002","13","4"
"202207240400","성북구","0.005","0.041","0.4","0.002","","6"
"202207240400","동작구","0.006","0.037","0.3","0.002","15","9"
"202207240400","금천구","0.003","0.033","0.2","0.002","17","12"
"202207240400","중랑구","0.004","0.042","0.3","0.002","10","5"
"202207240400","강서구","0.006","0.042","0.4","0.002","11","7"
"202207240400","노원구","0.004","0.04","0.3","0.002","7","3"
"202207240400","마포구","0.005","0.042","0.3","0.002","7","7"
"202207240400","은평구","0.003","0.039","0.3","0.002","","11"
"202207240400","종로구","0.005","0.042","0.3","0.003","","8"
"202207240400","서대문구","0.002","0.04","0.4","0.002","8","1"
"202207240400","구로구","0.005","0.037","0.4","0.002","3","1"
"202207240400","성동구","0.005","0.04","0.3","0.003","13","3"
"202207240400","광진구","0.005","0.04","0.4","0.002","12","7"
"202207240400","영등포구","0.007","0.037","0.3","0.002","10","8"
"202207240400","도봉구","0.003","0.036","0.2","0.002","6","1"
"202207240400","강남구","0.006","0.04","0.3","0.003","11","4"
"202207240400","강북구","0.004","0.038","0.3","0.002","13","6"
"202207240400","양천구","0.006","0.035","0.4","0.002","10","7"
"202207240400","서초구","0.005","0.036","0.3","0.002","4","3"
"202207240400","강동구","0.005","0.033","0.3","0.002","9","7"
"202207240400","관악구","0.006","0.032","0.4","0.002","11","8"
"202207240400","동대문구","0.005","0.041","0.3","0.002","12","7"
"202207240400","송파구","","","","","",""
"202207240400","중구","0.007","0.041","0.3","0.003","7","5"
"202207240400","용산구","0.007","0.039","0.3","0.003","14","5"
"202207240300","영등포구","0.007","0.039","0.3","0.002","8","7"
"202207240300","중랑구","0.004","0.045","0.3","0.002","10","7"
"202207240300","관악구","0.007","0.033","0.4","0.002","12","5"
"202207240300","노원구","0.004","0.042","0.3","0.002","10","4"
"202207240300","광진구","0.005","0.042","0.4","0.002","13","7"
"202207240300","양천구","0.006","0.037","0.4","0.002","11","6"
"202207240300","동대문구","0.005","0.044","0.3","0.002","11","7"
"202207240300","구로구","0.004","0.04","0.4","0.002","3","1"
"202207240300","강남구","0.007","0.043","0.3","0.003","10","7"
"202207240300","중구","0.007","0.042","0.3","0.003","7","5"
"202207240300","은평구","0.003","0.041","0.3","0.002","","8"
"202207240300","도봉구","0.003","0.036","0.1","0.002","6","1"
"202207240300","성동구","0.006","0.041","0.3","0.003","11","4"
"202207240300","금천구","0.003","0.033","0.2","0.002","14","13"
"202207240300","강서구","0.006","0.044","0.4","0.002","9","8"
"202207240300","강북구","0.003","0.038","0.3","0.002","15","5"
"202207240300","송파구","","","","","",""
"202207240300","강동구","0.006","0.034","0.3","0.002","10","2"
"202207240300","성북구","0.005","0.043","0.4","0.002","4","3"
"202207240300","서대문구","0.002","0.042","0.4","0.002","6","2"
"202207240300","마포구","0.006","0.043","0.3","0.002","8","4"
"202207240300","서초구","0.006","0.039","0.4","0.002","7","4"
"202207240300","종로구","0.005","0.044","0.3","0.003","7","9"
"202207240300","용산구","0.007","0.041","0.3","0.003","13","8"
"202207240300","동작구","0.007","0.038","0.3","0.003","13","10"
"202207240200","서대문구","0.002","0.043","0.3","0.002","7","3"
"202207240200","은평구","0.004","0.042","0.3","0.002","6","3"
"202207240200","중구","0.008","0.042","0.3","0.003","9","5"
"202207240200","영등포구","0.007","0.039","0.4","0.002","11","6"
"202207240200","송파구","","","","","",""
"202207240200","관악구","0.008","0.034","0.4","0.003","11","7"
"202207240200","용산구","0.007","0.044","0.3","0.003","11","7"
"202207240200","서초구","0.006","0.038","0.4","0.002","","6"
"202207240200","동작구","0.006","0.041","0.3","0.002","11","11"
"202207240200","마포구","0.007","0.043","0.3","0.002","8","8"
"202207240200","강서구","0.007","0.044","0.4","0.002","12","10"
"202207240200","강북구","0.004","0.04","0.3","0.002","13","7"
"202207240200","구로구","0.005","0.039","0.3","0.002","6","1"
"202207240200","강남구","0.007","0.045","0.3","0.003","10","7"
"202207240200","도봉구","0.004","0.036","0.2","0.002","9","3"
"202207240200","금천구","0.004","0.038","0.2","0.002","9","6"
"202207240200","성동구","0.005","0.042","0.3","0.002","11","6"
"202207240200","광진구","0.004","0.044","0.4","0.002","12","6"
"202207240200","성북구","0.005","0.043","0.4","0.002","6","4"
"202207240200","노원구","0.004","0.043","0.3","0.002","10","8"
"202207240200","양천구","0.007","0.036","0.4","0.002","9","9"
"202207240200","중랑구","0.004","0.047","0.3","0.002","10","5"
"202207240200","강동구","0.006","0.037","0.4","0.002","11","3"
"202207240200","종로구","0.005","0.046","0.3","0.002","9","8"
"202207240200","동대문구","0.005","0.045","0.3","0.002","12","9"
"202207240100","성북구","0.007","0.042","0.4","0.002","10","6"
"202207240100","도봉구","0.005","0.035","0.2","0.002","10","5"
"202207240100","양천구","0.009","0.035","0.4","0.002","11","7"
"202207240100","용산구","0.007","0.043","0.3","0.003","11","10"
"202207240100","송파구","","","","","",""
"202207240100","강남구","0.008","0.042","0.3","0.003","16","10"
"202207240100","서초구","0.008","0.038","0.3","0.002","10","6"
"202207240100","금천구","0.005","0.044","0.3","0.002","6","4"
"202207240100","노원구","0.003","0.048","0.3","0.002","8","8"
"202207240100","관악구","0.008","0.035","0.3","0.002","14","10"
"202207240100","마포구","0.007","0.043","0.3","0.002","13","9"
"202207240100","은평구","0.005","0.039","0.3","0.002","8","6"
"202207240100","동대문구","0.006","0.046","0.3","0.002","17","11"
"202207240100","강동구","0.005","0.038","0.3","0.003","13","9"
"202207240100","구로구","0.005","0.04","0.3","0.002","8","5"
"202207240100","강서구","0.009","0.042","0.4","0.003","16","8"
"202207240100","광진구","0.007","0.042","0.4","0.002","15","11"
"202207240100","중랑구","0.005","0.047","0.3","0.002","12","9"
"202207240100","종로구","0.007","0.044","0.3","0.003","10","10"
"202207240100","영등포구","0.009","0.038","0.4","0.002","15","12"
"202207240100","서대문구","0.004","0.042","0.4","0.002","8","5"
"202207240100","중구","0.009","0.042","0.4","0.003","12","11"
"202207240100","동작구","0.006","0.043","0.3","0.002","16","12"
"202207240100","성동구","0.007","0.04","0.3","0.003","16","10"
"202207240100","강북구","0.005","0.04","0.3","0.002","17","9"
"202207240000","서대문구","0.005","0.041","0.4","0.002","7","5"
"202207240000","양천구","0.011","0.032","0.4","0.002","16","15"
"202207240000","성동구","0.008","0.04","0.3","0.003","16","12"
"202207240000","중랑구","0.007","0.043","0.3","0.002","18","11"
"202207240000","노원구","0.003","0.049","0.3","0.002","13","9"
"202207240000","송파구","","","","","",""
"202207240000","중구","0.013","0.037","0.4","0.003","16","14"
"202207240000","동작구","0.007","0.041","0.3","0.002","19","13"
"202207240000","강북구","0.007","0.038","0.3","0.002","20","9"
"202207240000","서초구","0.013","0.033","0.4","0.002","11","9"
"202207240000","구로구","0.007","0.037","0.3","0.002","13","9"
"202207240000","종로구","0.009","0.04","0.4","0.003","16","14"
"202207240000","강동구","0.007","0.033","0.3","0.002","18","10"
"202207240000","광진구","0.006","0.037","0.4","0.002","19","12"
"202207240000","용산구","0.009","0.04","0.3","0.003","16","9"
"202207240000","강남구","0.012","0.038","0.3","0.003","18","12"
"202207240000","동대문구","0.009","0.042","0.4","0.003","20","11"
"202207240000","마포구","0.012","0.037","0.3","0.002","17","14"
"202207240000","강서구","0.01","0.041","0.4","0.003","20","15"
"202207240000","영등포구","0.01","0.037","0.4","0.002","18","13"
"202207240000","관악구","0.01","0.032","0.4","0.002","26","14"
"202207240000","도봉구","0.005","0.036","0.1","0.002","13","7"
"202207240000","은평구","0.004","0.039","0.3","0.002","8","9"
"202207240000","금천구","0.006","0.045","0.3","0.003","12","9"
"202207240000","성북구","0.009","0.038","0.4","0.002","14","10"
"202207232300","강북구","0.007","0.037","0.3","0.002","22","13"
"202207232300","관악구","0.015","0.027","0.4","0.003","28","19"
"202207232300","금천구","0.009","0.039","0.3","0.003","21","19"
"202207232300","동대문구","0.01","0.04","0.4","0.002","22","14"
"202207232300","은평구","0.005","0.039","0.3","0.002","12","12"
"202207232300","송파구","","","","","",""
"202207232300","중구","0.014","0.039","0.4","0.003","19","17"
"202207232300","강동구","0.01","0.03","0.4","0.002","18","13"
"202207232300","마포구","0.012","0.039","0.3","0.002","18","14"
"202207232300","광진구","0.008","0.034","0.4","0.002","21","16"
"202207232300","강남구","0.014","0.037","0.3","0.002","20","14"
"202207232300","서초구","0.013","0.033","0.4","0.002","13","12"
"202207232300","강서구","0.013","0.039","0.4","0.003","22","14"
"202207232300","영등포구","0.014","0.033","0.4","0.002","24","20"
"202207232300","노원구","0.005","0.046","0.3","0.002","18","9"
"202207232300","동작구","0.013","0.035","0.4","0.003","26","21"
"202207232300","중랑구","0.009","0.038","0.3","0.002","20","17"
"202207232300","성북구","0.011","0.039","0.4","0.002","17","12"
"202207232300","종로구","0.009","0.043","0.4","0.002","17","14"
"202207232300","도봉구","0.007","0.035","0.2","0.002","17","9"
"202207232300","양천구","0.014","0.03","0.4","0.002","24","20"
"202207232300","성동구","0.007","0.042","0.3","0.002","23","15"
"202207232300","용산구","0.011","0.039","0.3","0.003","18","10"
"202207232300","구로구","0.011","0.034","0.4","0.002","15","11"
"202207232300","서대문구","0.006","0.04","0.4","0.002","12","6"
"202207232200","서대문구","0.006","0.041","0.4","0.002","13","8"
"202207232200","서초구","0.014","0.034","0.4","0.002","23","16"
"202207232200","중구","0.015","0.037","0.4","0.003","","23"
"202207232200","금천구","0.013","0.032","0.4","0.003","31","24"
"202207232200","도봉구","0.007","0.035","0.2","0.002","19","11"
"202207232200","동대문구","0.011","0.042","0.4","0.002","23","16"
"202207232200","중랑구","0.013","0.035","0.4","0.002","24","17"
"202207232200","강서구","0.017","0.032","0.5","0.002","32","21"
"202207232200","성동구","0.01","0.038","0.3","0.003","25","11"
"202207232200","동작구","0.015","0.036","0.4","0.002","31","23"
"202207232200","강북구","0.005","0.038","0.3","0.002","25","16"
"202207232200","은평구","0.014","0.027","0.4","0.002","16","12"
"202207232200","강동구","0.009","0.032","0.3","0.003","19","18"
"202207232200","용산구","0.013","0.037","0.4","0.003","20","14"
"202207232200","강남구","0.014","0.038","0.3","0.003","24","17"
"202207232200","마포구","0.011","0.041","0.3","0.002","19","19"
"202207232200","양천구","0.019","0.026","0.5","0.002","32","25"
"202207232200","구로구","0.012","0.036","0.4","0.002","17","12"
"202207232200","송파구","","","","","",""
"202207232200","광진구","0.007","0.035","0.4","0.002","21","14"
"202207232200","성북구","0.012","0.039","0.5","0.002","17","17"
"202207232200","종로구","0.009","0.044","0.4","0.003","20","17"
"202207232200","관악구","0.015","0.029","0.5","0.002","35","23"
"202207232200","영등포구","0.016","0.032","0.5","0.002","31","26"
"202207232200","노원구","0.005","0.045","0.3","0.002","20","13"
"202207232100","노원구","0.007","0.044","0.4","0.002","22","18"
"202207232100","도봉구","0.008","0.037","0.2","0.002","13","15"
"202207232100","동대문구","0.013","0.04","0.5","0.002","34","21"
"202207232100","서초구","0.017","0.034","0.4","0.002","26","17"
"202207232100","강북구","0.01","0.037","0.4","0.002","29","19"
"202207232100","마포구","0.02","0.033","0.5","0.002","30","25"
"202207232100","중구","0.015","0.038","0.5","0.003","30","26"
"202207232100","용산구","0.014","0.037","0.5","0.003","24","20"
"202207232100","영등포구","0.023","0.029","0.5","0.002","37","30"
"202207232100","은평구","0.01","0.034","0.4","0.002","16","16"
"202207232100","강동구","0.01","0.031","0.4","0.003","26","20"
"202207232100","광진구","0.007","0.038","0.4","0.002","27","20"
"202207232100","중랑구","0.012","0.037","0.4","0.002","27","19"
"202207232100","강남구","0.019","0.034","0.4","0.002","32","22"
"202207232100","양천구","0.022","0.027","0.5","0.002","36","28"
"202207232100","송파구","","","","","",""
"202207232100","종로구","0.01","0.043","0.4","0.003","26","20"
"202207232100","성북구","0.013","0.038","0.5","0.002","28","23"
"202207232100","구로구","0.012","0.038","0.4","0.002","17","12"
"202207232100","강서구","0.024","0.029","0.5","0.002","30","24"
"202207232100","관악구","0.017","0.029","0.5","0.003","35","27"
"202207232100","성동구","0.011","0.039","0.4","0.003","33","23"
"202207232100","동작구","0.018","0.031","0.4","0.002","36","27"
"202207232100","금천구","0.013","0.036","0.4","0.002","33","25"
"202207232100","서대문구","0.008","0.039","0.4","0.002","21","7"
"202207232000","중구","0.026","0.032","0.5","0.003","34","27"
"202207232000","동대문구","0.017","0.041","0.5","0.002","35","26"
"202207232000","구로구","0.018","0.035","0.4","0.002","24","17"
"202207232000","강북구","0.012","0.038","0.4","0.002","38","23"
"202207232000","용산구","0.02","0.034","0.4","0.003","26","24"
"202207232000","중랑구","0.012","0.04","0.4","0.002","34","22"
"202207232000","송파구","","","","","",""
"202207232000","영등포구","0.029","0.027","0.5","0.002","37","29"
"202207232000","성북구","0.018","0.035","0.6","0.002","30","27"
"202207232000","서대문구","0.014","0.033","0.5","0.002","26","23"
"202207232000","강동구","0.016","0.027","0.5","0.003","32","23"
"202207232000","관악구","0.021","0.027","0.5","0.003","43","28"
"202207232000","금천구","0.015","0.039","0.4","0.003","34","26"
"202207232000","노원구","0.009","0.042","0.4","0.002","26","20"
"202207232000","강서구","0.028","0.033","0.6","0.003","32","25"
"202207232000","강남구","0.02","0.033","0.4","0.003","33","24"
"202207232000","마포구","0.026","0.029","0.5","0.002","29","29"
"202207232000","도봉구","0.009","0.038","0.3","0.002","17","17"
"202207232000","은평구","0.016","0.024","0.5","0.002","27","23"
"202207232000","광진구","0.011","0.032","0.5","0.002","32","26"
"202207232000","동작구","0.021","0.027","0.4","0.002","35","23"
"202207232000","서초구","0.023","0.031","0.4","0.002","27","16"
"202207232000","양천구","0.023","0.031","0.5","0.002","35","26"
"202207232000","성동구","0.014","0.037","0.5","0.003","35","25"
"202207232000","종로구","0.014","0.042","0.5","0.003","32","24"
"202207231900","성북구","0.021","0.038","0.6","0.002","30","21"
"202207231900","강북구","0.014","0.03","0.4","0.002","37","23"
"202207231900","양천구","0.023","0.033","0.5","0.002","30","22"
"202207231900","강동구","0.016","0.028","0.4","0.002","30","22"
"202207231900","마포구","0.023","0.04","0.4","0.002","28","25"
"202207231900","동대문구","0.017","0.043","0.5","0.002","34","26"
"202207231900","용산구","0.027","0.035","0.4","0.003","29","21"
"202207231900","노원구","0.009","0.048","0.4","0.002","34","22"
"202207231900","구로구","0.017","0.04","0.4","0.002","27","17"
"202207231900","강서구","0.022","0.041","0.5","0.003","31","26"
"202207231900","강남구","0.023","0.034","0.4","0.003","33","22"
"202207231900","중구","0.028","0.033","0.5","0.003","29","25"
"202207231900","서초구","0.019","0.037","0.4","0.002","22","18"
"202207231900","종로구","0.017","0.041","0.5","0.002","32","26"
"202207231900","광진구","0.018","0.026","0.6","0.002","32","25"
"202207231900","도봉구","0.011","0.033","0.3","0.002","29","19"
"202207231900","동작구","0.018","0.033","0.4","0.002","33","23"
"202207231900","금천구","0.016","0.037","0.4","0.003","32","25"
"202207231900","관악구","0.021","0.031","0.5","0.003","38","27"
"202207231900","성동구","0.015","0.042","0.4","0.002","31","17"
"202207231900","영등포구","0.026","0.033","0.5","0.002","36","29"
"202207231900","송파구","","","","","",""
"202207231900","은평구","0.019","0.02","0.5","0.002","25","22"
"202207231900","서대문구","0.015","0.029","0.5","0.002","25","17"
"202207231900","중랑구","0.014","0.044","0.4","0.002","36","24"
"202207231800","용산구","0.02","0.046","0.4","0.003","25","17"
"202207231800","강서구","0.019","0.045","0.4","0.002","34","26"
"202207231800","광진구","0.013","0.037","0.4","0.002","30","23"
"202207231800","동대문구","0.022","0.041","0.4","0.003","33","26"
"202207231800","성동구","0.018","0.041","0.5","0.003","34","21"
"202207231800","중구","0.024","0.043","0.4","0.004","29","27"
"202207231800","강동구","0.011","0.036","0.4","0.003","34","23"
"202207231800","영등포구","0.02","0.043","0.5","0.003","39","30"
"202207231800","도봉구","0.013","0.028","0.3","0.002","24","21"
"202207231800","노원구","0.011","0.049","0.4","0.002","33","23"
"202207231800","중랑구","0.019","0.038","0.4","0.002","37","26"
"202207231800","은평구","0.021","0.023","0.4","0.002","28","20"
"202207231800","관악구","0.018","0.036","0.5","0.003","40","28"
"202207231800","송파구","","","","","",""
"202207231800","강북구","0.01","0.031","0.4","0.002","39","26"
"202207231800","금천구","0.022","0.039","0.4","0.003","37","31"
"202207231800","성북구","0.025","0.035","0.6","0.002","30","18"
"202207231800","동작구","0.014","0.037","0.4","0.002","38","26"
"202207231800","마포구","0.026","0.042","0.4","0.002","34","26"
"202207231800","서대문구","0.012","0.039","0.4","0.002","24","14"
"202207231800","구로구","0.017","0.043","0.4","0.002","30","18"
"202207231800","종로구","0.019","0.044","0.5","0.002","28","22"
"202207231800","강남구","0.019","0.041","0.4","0.003","33","23"
"202207231800","서초구","0.019","0.039","0.4","0.002","24","18"
"202207231800","양천구","0.016","0.041","0.4","0.002","34","24"
"202207231700","송파구","","","","","",""
"202207231700","성북구","0.023","0.042","0.5","0.002","29","23"
"202207231700","강동구","0.01","0.042","0.3","0.002","28","23"
"202207231700","영등포구","0.017","0.051","0.4","0.002","41","32"
"202207231700","동작구","0.013","0.05","0.3","0.003","36","24"
"202207231700","도봉구","0.011","0.036","0.2","0.002","22","16"
"202207231700","금천구","0.017","0.051","0.4","0.003","36","29"
"202207231700","마포구","0.018","0.057","0.4","0.002","32","23"
"202207231700","서대문구","0.01","0.045","0.4","0.002","23","21"
"202207231700","중랑구","0.015","0.046","0.4","0.002","35","23"
"202207231700","노원구","0.013","0.049","0.4","0.002","37","29"
"202207231700","관악구","0.014","0.045","0.5","0.002","37","24"
"202207231700","용산구","0.014","0.058","0.3","0.003","28","17"
"202207231700","강서구","0.016","0.061","0.4","0.003","33","26"
"202207231700","강남구","0.015","0.05","0.3","0.003","30","22"
"202207231700","성동구","0.013","0.053","0.4","0.003","32","15"
"202207231700","양천구","0.014","0.052","0.4","0.002","35","25"
"202207231700","서초구","0.025","0.041","0.4","0.002","31","19"
"202207231700","중구","0.023","0.05","0.4","0.004","30","23"
"202207231700","광진구","0.01","0.046","0.4","0.003","31","21"
"202207231700","은평구","0.019","0.03","0.4","0.002","","26"
"202207231700","구로구","0.012","0.053","0.4","0.002","30","18"
"202207231700","동대문구","0.011","0.061","0.4","0.002","33","23"
"202207231700","강북구","0.013","0.046","0.4","0.002","36","23"
"202207231700","종로구","0.018","0.053","0.4","0.003","29","22"
"202207231600","영등포구","0.017","0.057","0.4","0.002","38","27"
"202207231600","중랑구","0.013","0.052","0.3","0.002","33","23"
"202207231600","용산구","0.011","0.065","0.3","0.003","27","23"
"202207231600","성동구","0.012","0.059","0.4","0.003","35","19"
"202207231600","양천구","0.012","0.059","0.4","0.002","33","25"
"202207231600","도봉구","0.008","0.045","0.2","0.002","22","18"
"202207231600","강동구","0.007","0.049","0.3","0.002","25","20"
"202207231600","구로구","0.009","0.061","0.4","0.002","29","21"
"202207231600","관악구","0.012","0.051","0.4","0.003","37","25"
"202207231600","강북구","0.011","0.057","0.4","0.002","30","22"
"202207231600","마포구","0.013","0.065","0.3","0.003","32","23"
"202207231600","광진구","0.008","0.053","0.4","0.002","31","23"
"202207231600","금천구","0.014","0.063","0.4","0.003","37","30"
"202207231600","동작구","0.009","0.06","0.3","0.003","35","23"
"202207231600","종로구","0.014","0.062","0.4","0.003","28","25"
"202207231600","강남구","0.013","0.058","0.3","0.003","33","21"
"202207231600","성북구","0.015","0.056","0.4","0.002","21","17"
"202207231600","동대문구","0.01","0.067","0.4","0.003","33","23"
"202207231600","서대문구","0.008","0.058","0.4","0.002","30","20"
"202207231600","강서구","0.013","0.068","0.4","0.003","34","23"
"202207231600","노원구","0.012","0.056","0.4","0.002","29","20"
"202207231600","중구","0.019","0.059","0.4","0.004","31","24"
"202207231600","서초구","0.016","0.052","0.4","0.002","22","15"
"202207231600","송파구","","","","","",""
"202207231600","은평구","0.01","0.054","0.4","0.002","25","25"
"202207231500","동작구","0.009","0.063","0.3","0.002","32","21"
"202207231500","양천구","0.01","0.063","0.4","0.002","34","25"
"202207231500","송파구","","","","","",""
"202207231500","금천구","0.013","0.07","0.4","0.003","39","31"
"202207231500","영등포구","0.011","0.063","0.4","0.003","34","26"
"202207231500","노원구","0.012","0.059","0.4","0.002","32","28"
"202207231500","성북구","0.013","0.058","0.4","0.002","31","22"
"202207231500","용산구","0.008","0.069","0.3","0.003","27","25"
"202207231500","강동구","0.006","0.051","0.3","0.003","27","22"
"202207231500","은평구","0.01","0.057","0.4","0.002","37","27"
"202207231500","구로구","0.008","0.067","0.4","0.002","36","20"
"202207231500","성동구","0.009","0.062","0.3","0.003","35","18"
"202207231500","강서구","0.011","0.071","0.4","0.003","34","27"
"202207231500","관악구","0.011","0.056","0.4","0.003","40","27"
"202207231500","종로구","0.014","0.063","0.4","0.003","27","24"
"202207231500","서초구","0.015","0.054","0.3","0.002","30","22"
"202207231500","동대문구","0.01","0.067","0.4","0.003","31","26"
"202207231500","중구","0.017","0.061","0.4","0.005","30","24"
"202207231500","광진구","0.008","0.056","0.4","0.003","28","24"
"202207231500","강남구","0.011","0.06","0.3","0.003","30","21"
"202207231500","강북구","0.01","0.059","0.3","0.002","34","22"
"202207231500","중랑구","0.011","0.058","0.3","0.002","33","24"
"202207231500","마포구","0.015","0.066","0.4","0.003","32","25"
"202207231500","도봉구","0.01","0.047","0.2","0.002","28","18"
"202207231500","서대문구","0.007","0.061","0.4","0.002","29","21"
"202207231400","송파구","","","","","",""
"202207231400","관악구","0.011","0.055","0.4","0.003","37","25"
"202207231400","용산구","0.009","0.068","0.3","0.003","36","29"
"202207231400","중랑구","0.011","0.06","0.3","0.002","36","26"
"202207231400","서초구","0.014","0.055","0.4","0.002","35","24"
"202207231400","강남구","0.01","0.061","0.3","0.003","32","24"
"202207231400","양천구","0.011","0.063","0.4","0.002","32","29"
"202207231400","동대문구","0.009","0.069","0.4","0.002","37","25"
"202207231400","노원구","0.009","0.064","0.4","0.002","30","24"
"202207231400","동작구","0.008","0.065","0.3","0.002","36","25"
"202207231400","구로구","0.007","0.066","0.4","0.002","34","26"
"202207231400","중구","0.017","0.063","0.4","0.005","33","29"
"202207231400","영등포구","0.011","0.063","0.4","0.002","36","30"
"202207231400","강북구","0.011","0.062","0.4","0.002","40","24"
"202207231400","서대문구","0.008","0.061","0.4","0.002","35","25"
"202207231400","강서구","0.01","0.073","0.4","0.003","33","26"
"202207231400","성북구","0.014","0.059","0.5","0.002","33","24"
"202207231400","금천구","0.013","0.068","0.4","0.003","35","24"
"202207231400","광진구","0.008","0.056","0.4","0.003","33","26"
"202207231400","마포구","0.014","0.067","0.4","0.002","32","24"
"202207231400","강동구","0.007","0.05","0.3","0.002","30","22"
"202207231400","종로구","0.012","0.067","0.4","0.003","31","24"
"202207231400","도봉구","0.008","0.049","0.2","0.002","27","20"
"202207231400","은평구","0.009","0.058","0.4","0.002","34","31"
"202207231400","성동구","0.01","0.061","0.4","0.002","39","20"
"202207231300","서대문구","0.009","0.055","0.4","0.002","33","28"
"202207231300","종로구","0.013","0.063","0.4","0.003","35","24"
"202207231300","성동구","0.012","0.058","0.4","0.003","42","33"
"202207231300","강북구","0.013","0.05","0.4","0.002","37","21"
"202207231300","노원구","0.008","0.054","0.4","0.002","27","18"
"202207231300","은평구","0.011","0.051","0.4","0.002","34","31"
"202207231300","송파구","","","","","",""
"202207231300","중랑구","0.011","0.051","0.4","0.002","33","21"
"202207231300","관악구","0.011","0.049","0.4","0.003","40","31"
"202207231300","금천구","0.015","0.063","0.5","0.003","41","29"
"202207231300","광진구","0.009","0.054","0.4","0.003","35","29"
"202207231300","동대문구","0.01","0.066","0.4","0.002","40","26"
"202207231300","강서구","0.012","0.069","0.5","0.003","36","26"
"202207231300","양천구","0.012","0.058","0.5","0.002","33","25"
"202207231300","강동구","0.007","0.049","0.4","0.003","30","22"
"202207231300","마포구","0.012","0.063","0.4","0.002","35","29"
"202207231300","강남구","0.012","0.056","0.4","0.003","38","26"
"202207231300","구로구","0.009","0.061","0.4","0.002","36","27"
"202207231300","용산구","0.014","0.061","0.4","0.003","41","28"
"202207231300","서초구","0.014","0.052","0.4","0.002","30","27"
"202207231300","동작구","0.01","0.059","0.4","0.003","36","25"
"202207231300","중구","0.017","0.057","0.5","0.004","33","30"
"202207231300","성북구","0.014","0.056","0.5","0.002","40","25"
"202207231300","영등포구","0.013","0.056","0.5","0.002","36","24"
"202207231300","도봉구","0.009","0.04","0.3","0.002","29","20"
"202207231200","송파구","","","","","",""
"202207231200","광진구","0.009","0.046","0.4","0.003","37","25"
"202207231200","중랑구","0.012","0.041","0.4","0.002","29","22"
"202207231200","서대문구","0.009","0.05","0.4","0.002","32","23"
"202207231200","구로구","0.01","0.053","0.4","0.002","33","25"
"202207231200","도봉구","0.008","0.033","0.2","0.002","27","16"
"202207231200","양천구","0.012","0.052","0.4","0.002","33","24"
"202207231200","은평구","0.01","0.045","0.4","0.002","37","29"
"202207231200","성동구","0.012","0.053","0.4","0.003","38","20"
"202207231200","강서구","0.013","0.06","0.4","0.003","35","27"
"202207231200","성북구","0.016","0.041","0.5","0.002","35","23"
"202207231200","강남구","0.012","0.052","0.4","0.003","38","27"
"202207231200","마포구","0.012","0.057","0.4","0.002","38","27"
"202207231200","동작구","0.01","0.055","0.4","0.003","38","29"
"202207231200","금천구","0.017","0.052","0.5","0.003","43","33"
"202207231200","강북구","0.013","0.041","0.4","0.002","35","21"
"202207231200","강동구","0.007","0.041","0.3","0.003","27","20"
"202207231200","노원구","0.008","0.044","0.4","0.002","24","13"
"202207231200","영등포구","0.012","0.051","0.5","0.003","35","22"
